config_id,method,trial,params,fitness,head_to_head_score,runtime,memory,bit_string
191,tabu_search,2,"{'numIterations': 2, 'tabuSize': 20}",2.04,2.04,0.02215,85,0101000001000010110011011100000100011001101110010010101111011101011110010011011101101
191,tabu_search,3,"{'numIterations': 2, 'tabuSize': 20}",2.08,2.09,0.02193,85,0001100001001001100001101101100110110001011011011110001101011000000111011000011110011
191,tabu_search,4,"{'numIterations': 2, 'tabuSize': 20}",2.12,2.09,0.02225,85,0101110011000111001111110110111101100000110100010000110111111000010100110000111000111
192,tabu_search,0,"{'numIterations': 2, 'tabuSize': 40}",2.02,2.05,0.02216,85,1101000011001000111110011011100000001010100001001001001010010001010110010111110100100
192,tabu_search,1,"{'numIterations': 2, 'tabuSize': 40}",2.11,2.07,0.02249,85,0111000001101100011110000111011011101010101011000000100100111000100111110001110001111
192,tabu_search,2,"{'numIterations': 2, 'tabuSize': 40}",1.82,1.94,0.0216,85,1110111100000110011011100101011000101101010001111011010100111000101011011101000111011
192,tabu_search,3,"{'numIterations': 2, 'tabuSize': 40}",2.16,2.09,0.02203,85,1101000111011010101011001011100000100110000000100100010110100001010001011110111111110
192,tabu_search,4,"{'numIterations': 2, 'tabuSize': 40}",1.76,1.72,0.02239,85,1001100011111110101001111110000011001100101011101100001101100101001010000010111000001
193,tabu_search,0,"{'numIterations': 4, 'tabuSize': 5}",2.58,2.52,0.04435,85,0111001011110000100000110011010101011001010100111001000010001101101101111100000000010
193,tabu_search,1,"{'numIterations': 4, 'tabuSize': 5}",2.51,2.44,0.04247,85,0111001011111101111001111111110111111101011100011110101010010001010011001011100110100
193,tabu_search,2,"{'numIterations': 4, 'tabuSize': 5}",2.54,2.47,0.04346,85,0010010100101001110101000010000010001100011110101101011001111010010001010101000110010
193,tabu_search,3,"{'numIterations': 4, 'tabuSize': 5}",2.68,2.64,0.04456,85,0010000110011101011101100001010001111101100000110110111111010110111010000110111101110
193,tabu_search,4,"{'numIterations': 4, 'tabuSize': 5}",2.62,2.57,0.04257,85,0000010011100110011101000101101111010110010001101110010010000011110001111100101101110
194,tabu_search,0,"{'numIterations': 4, 'tabuSize': 10}",2.19,2.28,0.04368,85,1101101111010111100101101000010011000111100011110010101111101010111010101011010110000
194,tabu_search,1,"{'numIterations': 4, 'tabuSize': 10}",2.02,2.05,0.04457,85,1100111010000010000010110000111011101100111111101011111010000010110100101110011011011
194,tabu_search,2,"{'numIterations': 4, 'tabuSize': 10}",2.54,2.47,0.04297,85,0010010111101001010101010010110011010011111110100111101010011011011111010100101101000
194,tabu_search,3,"{'numIterations': 4, 'tabuSize': 10}",2.47,2.45,0.04317,85,0110101001110100010111111001010011111001100101110110000100100010010011001110000010000
194,tabu_search,4,"{'numIterations': 4, 'tabuSize': 10}",2.62,2.57,0.0424,85,0111001010011110100100011011110000001100111101011100010101011010111011001111001001100
195,tabu_search,0,"{'numIterations': 4, 'tabuSize': 20}",2.23,2.24,0.04392,85,1000001001001011011011011100001010100110101101100100010101110011010011110011100000010
195,tabu_search,1,"{'numIterations': 4, 'tabuSize': 20}",2.13,2.15,0.04358,85,1110101110011010100101110101110000100010100100110011000000111010101110000001011101110
195,tabu_search,2,"{'numIterations': 4, 'tabuSize': 20}",2.7,2.66,0.04403,85,0011001101000110101101000011010000011001001110010010100010000000001000110110000111100
195,tabu_search,3,"{'numIterations': 4, 'tabuSize': 20}",1.89,1.84,0.04299,85,1001100011011110010000111000101100011010001000000111011100110000010000011101000111001
195,tabu_search,4,"{'numIterations': 4, 'tabuSize': 20}",2.04,2.05,0.04351,85,1010001011011001000111001011100011100100000001000101111010100100111000001011100100011
196,tabu_search,0,"{'numIterations': 4, 'tabuSize': 40}",2.04,2.01,0.04501,85,0000011010100010111110001111000111001111011011101011111100111100000000110000010110101
196,tabu_search,1,"{'numIterations': 4, 'tabuSize': 40}",2.49,2.42,0.04234,85,0000000110111011000001010101000111001110011010001010110110011000101000110100101011010
196,tabu_search,2,"{'numIterations': 4, 'tabuSize': 40}",2.25,2.29,0.0425,85,0100000011110001101010110110111100000111000110111111000010010101010000010000101100001
196,tabu_search,3,"{'numIterations': 4, 'tabuSize': 40}",2.15,2.11,0.04405,85,1011110100001011011100001011000100000010010110100011001110101110110000111000101010001
196,tabu_search,4,"{'numIterations': 4, 'tabuSize': 40}",2.17,2.22,0.04485,85,0010001011010000110110100000111101100011010011011000011111111110100010110110001100111
197,tabu_search,0,"{'numIterations': 8, 'tabuSize': 5}",2.06,2.01,0.08694,85,1101111111101011010110011011011001101001101001000001100000011100001000000000100111000
197,tabu_search,1,"{'numIterations': 8, 'tabuSize': 5}",2.12,2.14,0.08771,85,0000110001110011100010001001101111000010001100100001110000101100101110111001110001111
197,tabu_search,2,"{'numIterations': 8, 'tabuSize': 5}",2.16,2.12,0.08591,85,0110111011011010010001001011001111010000111001010110000001010000000010101001001110101
197,tabu_search,3,"{'numIterations': 8, 'tabuSize': 5}",2.32,2.34,0.08686,85,0100101000110011101101111111110000010010010001110101010111000011110011110010010000101
197,tabu_search,4,"{'numIterations': 8, 'tabuSize': 5}",2.68,2.64,0.08446,85,0011011111100111001001000011010100111111110011100001110100000111100100111101001010010
198,tabu_search,0,"{'numIterations': 8, 'tabuSize': 10}",2.62,2.56,0.08789,85,0001001000101001001100000000101010001101100101010101100011011001110111100111101100000
198,tabu_search,1,"{'numIterations': 8, 'tabuSize': 10}",2.23,2.31,0.08827,85,0111001101000100110101100001111000101000111001001011100111010000110001111110100100101
198,tabu_search,2,"{'numIterations': 8, 'tabuSize': 10}",2.72,2.68,0.08639,85,0100000001000011011001101010111100101000101001000101011010010101101101101001101111100
