config_id,method,trial,params,fitness,tournament_score,head_to_head_score,runtime,memory,bit_string
53,simulated_annealing,4,"{'numRestarts': 3, 'temperature': 0.3}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",333.92,0.02316,85,10001001110010110001000110011100000001010111100010101100001010000100110011111111100
54,simulated_annealing,0,"{'numRestarts': 3, 'temperature': 0.35}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",321.86,0.02657,85,101011101100100010001010110011100010110111011010011000000000110010101001000010011110
54,simulated_annealing,1,"{'numRestarts': 3, 'temperature': 0.35}",214,"[288, 414, 404, 428, 430, 404, 320, 428]",324.23,0.02702,85,1001011100101111101001000111001010101100110000110100001011111111011011101000101100
54,simulated_annealing,2,"{'numRestarts': 3, 'temperature': 0.35}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",341.18,0.02613,85,101010011100011000101110110010001010100110011000100001000110110010111110100100110010
54,simulated_annealing,3,"{'numRestarts': 3, 'temperature': 0.35}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",334.04,0.02781,85,101000001000111101101111000010100001101000101011001001111111100011111101100001000110
54,simulated_annealing,4,"{'numRestarts': 3, 'temperature': 0.35}",215,"[296, 414, 404, 428, 430, 404, 324, 430]",326.29,0.02592,85,100001101010110110001001011010011111111110101111100011000111001000111000010100100010
55,simulated_annealing,0,"{'numRestarts': 3, 'temperature': 0.4}",215,"[288, 414, 404, 428, 430, 404, 322, 430]",331.71,0.02916,85,111010101001101110101111001011001000110000100011010000000001010110110101111011110100
55,simulated_annealing,1,"{'numRestarts': 3, 'temperature': 0.4}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",334.54,0.02865,85,11010001100110011001110000011110101010011000010000001111100000011001100101100101010
55,simulated_annealing,2,"{'numRestarts': 3, 'temperature': 0.4}",215,"[288, 414, 404, 428, 430, 404, 322, 430]",340.35,0.02867,85,101001101001000001101000110010110011010000000111100010011111110101010101110001011110
55,simulated_annealing,3,"{'numRestarts': 3, 'temperature': 0.4}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",318.39,0.02873,85,101011001001000000101100100111000011100100111001000001111000110001110000101101001110
55,simulated_annealing,4,"{'numRestarts': 3, 'temperature': 0.4}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",328.8,0.02847,85,1011010000111001111110110111010111011011101011101101101000100101011010010000000
56,simulated_annealing,0,"{'numRestarts': 3, 'temperature': 0.45}",214,"[296, 414, 404, 428, 430, 404, 322, 428]",351.17,0.03148,85,10000000011010011101010011011100011100000011000110001010000100101011000010110001100
56,simulated_annealing,1,"{'numRestarts': 3, 'temperature': 0.45}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",353.14,0.03177,85,110001011011011011001101111111010101000011001111111011010100100011110010000000000000
56,simulated_annealing,2,"{'numRestarts': 3, 'temperature': 0.45}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",332.76,0.03113,85,101000011101010111101100001010001101000110111111111001001001100011011110001001111110
56,simulated_annealing,3,"{'numRestarts': 3, 'temperature': 0.45}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",337.38,0.03047,85,1001101101100101001101101111011001101101100111011000111001000011000011100011000110
56,simulated_annealing,4,"{'numRestarts': 3, 'temperature': 0.45}",215,"[288, 414, 404, 428, 430, 404, 332, 430]",333.11,0.0304,85,11011011000101000001011011010100100000000111110010101000001100000110110001011110100
57,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.15}",214,"[304, 414, 404, 428, 430, 404, 334, 428]",330.63,0.01145,85,100001100001101010001000101010000110111000100001000011000010100010001010010111110100
57,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.15}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",320.55,0.01139,85,10000110110001010001101001110000111111001011101100010101111101100001100000010101100
57,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.15}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",345.41,0.01145,85,10000000010111010001101001110101110111111111000101011000000111010110001001001110100
57,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.15}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",337.53,0.01115,85,10011011101010111001100100011111010111000001001100010100000100001100100110111100100
57,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.15}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",354.32,0.01151,85,100000011011000110001011111111000100111110011001000011100001011110111101011010011100
58,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.2}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",342.87,0.01897,85,10001100111110001111111010111000110110101100011001111001100100111010011010111000
58,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.2}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",324.94,0.01881,85,110000111011101010001101100111101111110001111111110001000110111001111100100100100000
58,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.2}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",327.78,0.01885,85,110000001001111110001000000010000101110001111110110100100111010000011111100111110100
58,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.2}",215,"[288, 414, 404, 428, 430, 404, 332, 430]",333.56,0.01919,85,101010011101100110101000000010100010101110110111110100111001110011010110000000101100
58,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.2}",215,"[288, 414, 404, 428, 430, 404, 332, 430]",345.22,0.01888,85,111010111001000011001001000011101110011100010110011001111110000111010110101110110000
59,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.25}",215,"[288, 414, 404, 428, 430, 404, 332, 430]",355.69,0.02514,85,111010011001010001101000111110110111010001101001000100100001000101101011101111111100
59,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.25}",215,"[296, 414, 404, 428, 430, 404, 324, 430]",317.66,0.02529,85,11011011110110001001100110101010001000011100100010011110110101100111001010001110
59,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.25}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",318.36,0.02525,85,110000010011111111001100110010011010100011101010110010111000010100011010010001101100
59,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.25}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",312.65,0.02491,85,11001101100000011001111010111000011100111001110000011111101100011010100000000100110
59,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.25}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",328.47,0.02515,85,11011001101110111001010011011100100101101011010010010011011100010111111000101111110
60,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.3}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",331.77,0.03049,85,100001000101010111001110100011001100100011011000010011000111100101111010001010010000
60,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.3}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",341.81,0.03036,85,110011101010110111001110111110001111010100001111001100010101110101101110001001101000
60,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.3}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",335.11,0.03064,85,1000101101010101001010010111111111101011101010001001010011000000000011100000111010
60,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.3}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",349.89,0.02964,85,100010000001101010001101100010000100000000111010001000000101001100000011000110110100
60,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.3}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",333.43,0.03002,85,101011001101111011001101101011110101111100001000111010001100010010001100100100100010
61,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.35}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",329.7,0.03372,85,100000010100010010001010110010110010110100101011110111010101100011111111000001000100
61,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.35}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",335.68,0.03387,85,101011101000011100001011010010011101100111000001110000100110010001111011100001111010
61,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.35}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",337.94,0.03431,85,100010101010000110001111010110001000110000101010001000011111001100111000110011111000
61,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.35}",215,"[288, 414, 404, 428, 430, 404, 332, 430]",334.62,0.03338,85,111011101101110000101011011011010001100000001001010011101111000110011110001011111100
61,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.35}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",319.36,0.03412,85,1001111100010001101101111110000100110101001001000000001011010011010111101101001110
62,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.4}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",342.81,0.03766,85,10011001011101010001000010010100100100001001110001010011010110001110000101010011000
62,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.4}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",357.51,0.03802,85,11011110001010001111101111000100111001101111100010010110000000011101000110000100
62,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.4}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",345.46,0.03854,85,11001101000000101001111011011111110110010010010111000111101100000010010001011010010
62,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.4}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",335.43,0.0378,85,111010101000110111101111001110010000011100110011100011100010010011000000100001011010
62,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.4}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",336.54,0.03771,85,101010101000010100101011000110011000000011111011110000001101110010011001100011101110
63,simulated_annealing,0,"{'numRestarts': 4, 'temperature': 0.45}",215,"[288, 414, 404, 428, 430, 404, 332, 430]",330.95,0.04112,85,1011111101111111001110110011110111110001100100111001011101100100011001001110110100
63,simulated_annealing,1,"{'numRestarts': 4, 'temperature': 0.45}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",333.18,0.04056,85,111001001000000101001010010111111100110010100000011010001101010011011101101101011010
63,simulated_annealing,2,"{'numRestarts': 4, 'temperature': 0.45}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",357.47,0.04061,85,10011111011000111001000101111001111111010001010011010001100111000111000000011100000
63,simulated_annealing,3,"{'numRestarts': 4, 'temperature': 0.45}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",343.97,0.04109,85,10000001110111110001111010011101010100010101101101111000110010000110000101111010100
63,simulated_annealing,4,"{'numRestarts': 4, 'temperature': 0.45}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",326.34,0.04032,85,11011001000000000001100100010100001010100110010110010110110000001111000001011100010
64,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.15}",215,"[288, 414, 404, 428, 430, 404, 332, 430]",324.43,0.01403,85,111011111001010100001011000111101000010100101000101110001100100000110111001011110000
64,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.15}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",366.63,0.01413,85,110010000000000011001011001110111101110101011011001001001010001010000000110011010000
64,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.15}",211,"[328, 414, 404, 428, 430, 404, 334, 422]",319.74,0.01446,85,1010101000011001001111100011100101101101111101100010101100011010011000011110000
64,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.15}",214,"[288, 414, 404, 428, 430, 404, 320, 428]",342.46,0.01424,85,101001001000110101001001000111001001101100110000110010111000111100111010111110111010
64,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.15}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",337.18,0.01398,85,10110000101111001100111011111001101100001001000110011010011000001110100001100100
65,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.2}",215,"[288, 414, 404, 428, 430, 404, 332, 430]",353.09,0.02365,85,1011101101111111101100100011100011001101111010010100101010110101001100101111010000
65,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.2}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",328.55,0.02349,85,111010101001011101101011101110110101101010010101100011000011110000101101000000100010
65,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.2}",215,"[288, 414, 404, 428, 430, 404, 332, 430]",335.21,0.02392,85,1010101100001101001000100110111101010101101100110110100100110000111000000100110100
65,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.2}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",340.94,0.02411,85,100010100110010011001110011010111101100100111011100011001101100000110101011001010000
65,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.2}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",330.56,0.02364,85,11010101101010001101111111110111101111100101101001000000011100011100110001101100010
66,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.25}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",335.38,0.03107,85,111011101001101111001001000110000010101100111001101000011101100000010011100110001010
66,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.25}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",338.26,0.03127,85,101000011101110010101011100011000101111110100000100001110000010010100000001001101110
66,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.25}",214,"[288, 414, 404, 428, 430, 404, 320, 428]",341.39,0.03131,85,11000011100111001101110010011111111101110100001011100110110101001000101001010101010
66,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.25}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",329.37,0.03157,85,11000101111111001011101011100000000110101001010110001100000100001110110011010000
66,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.25}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",328.01,0.03189,85,101011011001000011001010000110001000001000011110010011000100010000001100100011000010
67,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.3}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",344.34,0.03691,85,1000111000101011001001111010010000000010111100100010100000110001111010000011111010
67,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.3}",213,"[312, 414, 404, 428, 430, 404, 334, 426]",328.91,0.03832,85,110010011011000011000000101100110011101111111110110010110100101000010111001111111000
67,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.3}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",344.49,0.0375,85,11010101001001110101101111111100111011111101010111000111111010001110000101000111010
67,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.3}",215,"[288, 414, 404, 428, 430, 404, 332, 430]",347.97,0.03738,85,1000011100010111101000111010011101110110001110111000100110100110011011100000001000
67,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.3}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",347.61,0.03708,85,1001001101100111101110000111101111001000100010100001101111000000110010100111100010
68,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.35}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",348.72,0.04297,85,1011011001000010001110111111010110110100001101101011111110010001101001000011011110
68,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.35}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",349.72,0.04249,85,11111110100111001110100011010011100000011101100011101010001000100110010010001100
68,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.35}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",341.94,0.04272,85,1011111101110110101000100010000100110110001100101001010100000010111001000101110010
68,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.35}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",348.66,0.04267,85,11110111011110001110010010101010100111001000111011001111101010110001010011111100
68,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.35}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",357.0,0.04253,85,110001010101010110001011100010110000110010101110010110100101101010111011001111011100
69,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.4}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",339.68,0.04704,85,11011001101001101001101001010111010100011000000000011000010110000111010100100001110
69,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.4}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",346.35,0.04706,85,10001100111011110001001001010000010111011001010111000110110000111101011110101010000
69,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.4}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",328.77,0.04707,85,101000001100000110101000100010101100010111111010111000000000110001111010101111001110
69,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.4}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",334.34,0.04701,85,10001001011000010001111000010011100011110001110010101001001110110010111011000110100
69,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.4}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",354.75,0.04704,85,1100100001011001011110010111000010010011000001011001010011111010010111110011000
70,simulated_annealing,0,"{'numRestarts': 5, 'temperature': 0.45}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",341.07,0.05043,85,11011001101011110001001011110011011001100111111001011001001000010111010000010101110
70,simulated_annealing,1,"{'numRestarts': 5, 'temperature': 0.45}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",353.39,0.05125,85,1001011000001001001000001011010111010110011000010010110100100000101011000110101110
70,simulated_annealing,2,"{'numRestarts': 5, 'temperature': 0.45}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",331.04,0.05135,85,1001101100010001101100100010000011111001101011000010111111000010111001001111111010
70,simulated_annealing,3,"{'numRestarts': 5, 'temperature': 0.45}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",352.01,0.05151,85,101000001101101100001100010010001010111001101001010011010000110010000100100010011110
70,simulated_annealing,4,"{'numRestarts': 5, 'temperature': 0.45}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",334.16,0.0515,85,1010001000111110101111011010100010100010110010011011101000100001000101000001111110
71,simulated_annealing,0,"{'numRestarts': 1, 'temperature': 0.15}",179,"[312, 354, 394, 422, 402, 394, 330, 358]",269.9,0.00322,149,10110000101100111001100011110001100111001010000101011100010101110011011110100100111001001011101010010000000001001000101010000010010010111100110000000
71,simulated_annealing,1,"{'numRestarts': 1, 'temperature': 0.15}",211,"[328, 414, 404, 428, 430, 404, 334, 422]",350.47,0.00336,149,10100101100110001101011000000110011000011110100010001111000001100111110100011000101100110100001110001110001010101000000010101100010001000000010
71,simulated_annealing,2,"{'numRestarts': 1, 'temperature': 0.15}",190,"[288, 384, 382, 422, 400, 382, 328, 380]",301.61,0.00323,149,1111101011001100110111001100101000101000111111001000001010110100100011101100111101111010001111001111101010101110111110000010001001010100000110000000
71,simulated_annealing,3,"{'numRestarts': 1, 'temperature': 0.15}",196,"[312, 390, 426, 426, 406, 410, 334, 392]",312.37,0.00326,149,100110010011110110101001101101011110011001110100010001111101100101010000010011000000001000011111111110111101010100000000111110110111110100110110000
71,simulated_annealing,4,"{'numRestarts': 1, 'temperature': 0.15}",191,"[296, 384, 382, 412, 400, 382, 310, 382]",278.25,0.00324,149,101010100001011111010110101110110101010010010010111011010011001100101111101101011000011011010001111100101000111111000001000001001011010100100110110
72,simulated_annealing,0,"{'numRestarts': 1, 'temperature': 0.2}",198,"[296, 354, 370, 410, 400, 370, 330, 396]",313.81,0.0052,149,10111101100100100111111000010111011001001000011101010111101111011001110000000010100000000000100100011010000001011111010000000111110101101101111000011
72,simulated_annealing,1,"{'numRestarts': 1, 'temperature': 0.2}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",319.95,0.00546,149,1010010011011000010010010000111110101101011100110110100111010000010010110000101010101001101101011010111000001011101001000101101010110110111010011000
72,simulated_annealing,2,"{'numRestarts': 1, 'temperature': 0.2}",184,"[288, 366, 374, 414, 392, 374, 320, 368]",259.16,0.00535,149,1011011010001110011111010010101100010100000011001110110010111111010111111011111001111100010100100001101010110010011101101001100100010101000110010101
72,simulated_annealing,3,"{'numRestarts': 1, 'temperature': 0.2}",215,"[296, 414, 404, 428, 430, 404, 324, 430]",321.0,0.00528,149,1100001100110100111010100001110101110001000110100101011011010001100100011000010111011100111110000111011001011100010100010010011000101101011000101010
72,simulated_annealing,4,"{'numRestarts': 1, 'temperature': 0.2}",185,"[304, 354, 378, 412, 394, 378, 324, 370]",299.98,0.00521,149,10100011101111100101000110101100010011101110110110011100100111100011101110100010011001110101100001010111110100010101101100011000101110111100111110111
73,simulated_annealing,0,"{'numRestarts': 1, 'temperature': 0.25}",212,"[328, 414, 404, 428, 430, 404, 326, 424]",313.03,0.00699,149,1100010010110110110001111111111000000001111100101110010000011010000100011000011101010111111000011000010100001111110001000110100111111000001111011100
73,simulated_annealing,1,"{'numRestarts': 1, 'temperature': 0.25}",213,"[304, 414, 404, 428, 430, 404, 332, 426]",341.93,0.00708,149,10111010011000101001000111110101001000101010000001101000101000100111000011111100000011111100101111110110111001011100000000011110111000101100111010
73,simulated_annealing,2,"{'numRestarts': 1, 'temperature': 0.25}",213,"[296, 414, 404, 428, 430, 404, 320, 426]",320.79,0.00726,149,1010000000010010010011110000111110011101001010001110110111011011000011111101001100100000010011001100010011001101101101000000000011111000101101010010
73,simulated_annealing,3,"{'numRestarts': 1, 'temperature': 0.25}",213,"[304, 414, 404, 428, 430, 404, 322, 426]",319.92,0.00704,149,10010010001100110000011101101011111001000001011000101101010001000010100110010101110010011011101101110010111110001000000000010101111101100010111010
73,simulated_annealing,4,"{'numRestarts': 1, 'temperature': 0.25}",199,"[296, 384, 374, 414, 400, 374, 334, 398]",308.36,0.00707,149,1001010101100110100010101101100111100111100011011101111101011011111111111000001100001110101010011111110001001100110001111000001000010000011101011011
74,simulated_annealing,0,"{'numRestarts': 1, 'temperature': 0.3}",198,"[296, 378, 374, 414, 404, 374, 334, 396]",270.8,0.00845,149,1101011101000001110011101001101110001101000010010000011101111111011010010000100110001001100110111110011011010011001100100011000001010001111110011011
74,simulated_annealing,1,"{'numRestarts': 1, 'temperature': 0.3}",196,"[288, 360, 370, 420, 400, 370, 328, 392]",303.91,0.00832,149,10111001001011001001011001111101111001001010101000111111111001001100111101001001110000010111101100011101100011100100011011111101000101111010101100000
74,simulated_annealing,2,"{'numRestarts': 1, 'temperature': 0.3}",198,"[288, 360, 374, 420, 406, 374, 332, 396]",300.36,0.00867,149,1011011111011010101110001000101010001000011010101010111101001000111000100000011000001001100110000101111011001100000100001100010100001011101111101011
74,simulated_annealing,3,"{'numRestarts': 1, 'temperature': 0.3}",211,"[320, 414, 404, 428, 430, 404, 332, 422]",335.82,0.00845,149,1010100101011101010000100101000000010110000010000100110100101101101000100001111110001101101111000111000000110100110010000001110011110011001000100010
74,simulated_annealing,4,"{'numRestarts': 1, 'temperature': 0.3}",200,"[304, 390, 426, 426, 406, 410, 332, 400]",314.01,0.00832,149,1010010110000011111100000110101011101101011010101101111000101000100100101000011000000110000001111000101010001110110010111011111100110110000010001100
75,simulated_annealing,0,"{'numRestarts': 1, 'temperature': 0.35}",203,"[288, 372, 382, 410, 406, 382, 320, 406]",303.51,0.00979,149,110010111011001100010100000111110001100001000000111110010011010001011100101001010101011010110010011000000101011000100100111100001100000000100100001
75,simulated_annealing,1,"{'numRestarts': 1, 'temperature': 0.35}",215,"[288, 414, 404, 428, 430, 404, 332, 430]",343.02,0.00935,149,1110010110010010101010111000110000110100011011111000111011000001101011110011100011000100010001100001111110111000101011011011000000001110011001100110
75,simulated_annealing,2,"{'numRestarts': 1, 'temperature': 0.35}",215,"[288, 414, 404, 428, 430, 404, 332, 430]",324.72,0.00944,149,10110010000100011011000110111100111010101011100010101000111100010001111011001011001011000010001010100010000000011011110110011011101011010011001010
75,simulated_annealing,3,"{'numRestarts': 1, 'temperature': 0.35}",214,"[304, 414, 404, 428, 430, 404, 324, 428]",317.27,0.00953,149,1000101110111010110011111111100100101111101000000110100010101001100000010000001001101000011110001111001001010000101111010011010010001101010001100000
75,simulated_annealing,4,"{'numRestarts': 1, 'temperature': 0.35}",214,"[288, 414, 404, 428, 430, 404, 320, 428]",336.44,0.0094,149,10001111001110011011000110110000010000001110101001000001000010100001000100101000111101110110100111010011001010101101011101001101010110111110101100
76,simulated_annealing,0,"{'numRestarts': 1, 'temperature': 0.4}",211,"[296, 414, 404, 428, 430, 404, 316, 422]",326.59,0.01094,149,10000100100001011010010011100100011101010010001111010111011001011000110001000111101011100111000110000110111101111010000101010111000110010010010100
76,simulated_annealing,1,"{'numRestarts': 1, 'temperature': 0.4}",215,"[288, 414, 404, 428, 430, 404, 332, 430]",335.55,0.01049,149,110010110001110111011101111100110101101000000001111000000001001011110001000111011000000110010010001000111000011110000001110100000110001101101001000
76,simulated_annealing,2,"{'numRestarts': 1, 'temperature': 0.4}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",332.51,0.01064,149,11000100110100011110001111001011100011010111000001100110011011111101111110111000001001111110100010100101111011011000011101001100101100011101010
76,simulated_annealing,3,"{'numRestarts': 1, 'temperature': 0.4}",209,"[304, 414, 404, 428, 430, 404, 324, 418]",320.39,0.01058,149,1010000100100111111011101100100001001110011011111100101101110100011110101101000100100100001001010100000000100001000011001010100000111100101010101000
76,simulated_annealing,4,"{'numRestarts': 1, 'temperature': 0.4}",216,"[296, 414, 404, 428, 430, 404, 326, 432]",327.8,0.01048,149,100011101010100100011001110101010111001111011011100001111010110001111000011010010011101000110111110000110000101000000000101011110111001111110100110
77,simulated_annealing,0,"{'numRestarts': 1, 'temperature': 0.45}",214,"[288, 414, 404, 428, 430, 404, 320, 428]",332.22,0.01116,149,10001110011101001011011010110110101001001011111000011010111010110010001010100011011010000011000110111010000101001011010001000011101100010111000110
77,simulated_annealing,1,"{'numRestarts': 1, 'temperature': 0.45}",195,"[288, 384, 370, 424, 400, 370, 328, 390]",316.09,0.01115,149,10011100100101101100110110011100100001101000010000000110011001100010110011001010010000101101110001011110111100111111101110111001001111100101010100100
77,simulated_annealing,2,"{'numRestarts': 1, 'temperature': 0.45}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",351.09,0.0113,149,10111001100110010000100100111011000101010001110110101100000000111010000000101001110011110000011011000001110111010100011100001101111101111001010
77,simulated_annealing,3,"{'numRestarts': 1, 'temperature': 0.45}",215,"[296, 414, 404, 428, 430, 404, 324, 430]",343.99,0.01123,149,101100011000100010010011110000111000000010011000101101110101001101011000001011111011111010110100110111000000001110101101010100001100110010011010
77,simulated_annealing,4,"{'numRestarts': 1, 'temperature': 0.45}",215,"[296, 414, 404, 428, 430, 404, 334, 430]",337.63,0.01116,149,1100111110011111100010101101101110001011111111100101101000001111110011100110110111001100001100011110000001011010101110110100000100000010101110101100
78,simulated_annealing,0,"{'numRestarts': 2, 'temperature': 0.15}",213,"[304, 414, 404, 428, 430, 404, 332, 426]",346.39,0.00628,149,110010000001001100000000000111001101101111111111011111110011000100110100000101110000111100001001101101001101111110001000100111001010011101000110010
78,simulated_annealing,1,"{'numRestarts': 2, 'temperature': 0.15}",213,"[312, 414, 404, 428, 430, 404, 324, 426]",322.44,0.00628,149,111011001010101001001101100110001110100110001001100000101101000010111011011010011010010111000111010010100100010000010111110000011101001100111100
78,simulated_annealing,2,"{'numRestarts': 2, 'temperature': 0.15}",216,"[288, 414, 404, 428, 430, 404, 324, 432]",327.87,0.00616,149,110001110011111001010001110100001111101001000100100001010000000110011000001010010100110110011010111011000000111010011101001000001111101011111100100
78,simulated_annealing,3,"{'numRestarts': 2, 'temperature': 0.15}",211,"[288, 414, 404, 428, 430, 404, 314, 422]",320.64,0.00624,149,10001010101110110011110100110100011010011001101100011011011011010101101110110000100100000011111010101001100101000010001010101100110000010110000010
78,simulated_annealing,4,"{'numRestarts': 2, 'temperature': 0.15}",213,"[304, 414, 404, 428, 430, 404, 322, 426]",329.63,0.00625,149,100110110110001010010110110100001011100000011001000110111000111011001100010101010111001010001001011001100100101100011000100011000001001101110011110
